cod_cliente;cod_projeto;projeto;codigo_da_vaga;profissional;HorasPrevistas;HorasRealizadas(Campo para ajuste de horas);Valor Hora;custo_pessoal;receita_brutaPrevista;receita_bruta Realizada;validado
MER;124;Analista Cloud;MER12401EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
MER;124;Analista Cloud;MER12401EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
MER;124;Analista Cloud;MER12401EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
MER;124;Analista Cloud;MER12401EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
MER;124;Analista Cloud;MER12401EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
MER;124;Analista Cloud;MER12401EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
MER;124;Analista Cloud;MER12401EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
MER;124;Analista Cloud;MER12401EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
MER;124;Analista Cloud;MER12401EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
MER;124;Analista Cloud;MER12401EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
MER;124;Analista Cloud;MER12401EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14701CSM3;CSM III;20.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14701CSM3;CSM III;20.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14701CSM3;CSM III;20.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14701CSM3;CSM III;20.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14701CSM3;CSM III;20.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14701CSM3;CSM III;20.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14701CSM3;CSM III;20.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14701CSM3;CSM III;20.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14701CSM3;CSM III;20.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14701CSM3;CSM III;20.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14701CSM3;CSM III;20.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14701CSM3;CSM III;20.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14701CSM3;CSM III;20.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14702AMT2;Agile Master II;44.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14702AMT2;Agile Master II;44.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14702AMT2;Agile Master II;44.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14702AMT2;Agile Master II;44.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14702AMT2;Agile Master II;44.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14702AMT2;Agile Master II;44.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14702AMT2;Agile Master II;44.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14702AMT2;Agile Master II;44.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14702AMT2;Agile Master II;44.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14702AMT2;Agile Master II;44.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14702AMT2;Agile Master II;44.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14702AMT2;Agile Master II;44.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14702AMT2;Agile Master II;44.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14703TLE4;Tech Lead ED;59.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14703TLE4;Tech Lead ED;59.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14703TLE4;Tech Lead ED;59.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14703TLE4;Tech Lead ED;59.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14703TLE4;Tech Lead ED;59.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14703TLE4;Tech Lead ED;59.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14703TLE4;Tech Lead ED;59.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14703TLE4;Tech Lead ED;59.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14703TLE4;Tech Lead ED;59.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14703TLE4;Tech Lead ED;59.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14703TLE4;Tech Lead ED;59.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14703TLE4;Tech Lead ED;59.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14703TLE4;Tech Lead ED;59.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14703TLE4;Tech Lead ED;59.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14704EDD2;Engenheiro Dados II;176.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14704EDD2;Engenheiro Dados II;176.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14704EDD2;Engenheiro Dados II;176.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14704EDD2;Engenheiro Dados II;176.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14704EDD2;Engenheiro Dados II;176.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14704EDD2;Engenheiro Dados II;176.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14704EDD2;Engenheiro Dados II;176.0;;8;800;1.000;
BMG;147;Ciência de Dados;BMG14704EDD2;Engenheiro Dados II;176.0;;8;800;1.000;
